WRZ_ID,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080
62,1.209906917,1.196589402,1.184037387,1.171445894,1.158857342,1.149638295,1.14121935,1.132660275,1.124081243,1.115473273,1.105437974,1.098509697,1.091573041,1.084426741,1.077545096,1.071533764,1.065830392,1.062646866,1.062203845,1.061412398,1.060247695,1.059845539,1.059696824,1.059526973,1.059350471,1.061457372,1.058410141,1.060172907,1.061842865,1.063361884,1.065378165,1.067042278,1.068668238,1.070130544,1.071761901,1.073391363,1.074865814,1.07618404,1.077647141,1.078965387,1.08036387,1.081913523,1.083450688,1.08500481,1.086566676,1.088150886,1.089762819,1.09144465,1.093206749,1.095035787,1.096952948,1.098932269,1.100979321,1.103046255,1.10514989,1.107285767,1.10945037,1.111585385,1.113697248,1.115797533,1.117891455
63,1.050724184,1.040610658,1.031879102,1.023294205,1.014800514,1.008779792,1.003056282,0.997268583,0.99175338,0.98612247,0.980971757,0.975878801,0.970254225,0.96524501,0.960753997,0.955604907,0.951461203,0.949510786,0.950008949,0.949897206,0.950304694,0.950851729,0.951572115,0.952262697,0.952981827,0.955296577,0.953105441,0.955948687,0.958690907,0.961406953,0.964106405,0.966723236,0.969332152,0.971830653,0.974350591,0.976803994,0.979203002,0.981535659,0.98386525,0.986136629,0.988609978,0.991217529,0.993819343,0.996442929,0.999079668,1.001743305,1.004438941,1.007206245,1.010055064,1.012973119,1.015980676,1.019053482,1.02219715,1.025366649,1.028578203,1.031833861,1.035124081,1.038393523,1.041648512,1.044899946,1.048152675
64,1.336877391,1.328637078,1.321684209,1.314605347,1.307470714,1.301365292,1.295674761,1.289883802,1.284430529,1.278900045,1.273822855,1.26884978,1.262941611,1.257883145,1.253601098,1.248248831,1.244292152,1.243508165,1.246248252,1.248161069,1.250666905,1.253358451,1.256262346,1.259093093,1.261948124,1.265383175,1.263910991,1.267989753,1.27192869,1.275731072,1.279515625,1.283128006,1.286699205,1.290128435,1.293658667,1.297121472,1.300505217,1.303758238,1.307034971,1.310179218,1.313657607,1.317244578,1.320823538,1.324433288,1.328061501,1.331727608,1.335438667,1.33925023,1.343175671,1.347197735,1.351344983,1.355583253,1.359920699,1.364294208,1.368726957,1.373212867,1.377747405,1.382253106,1.38673935,1.391221268,1.395705482
65,1.124328646,1.114223385,1.105404742,1.096588283,1.087700625,1.081157747,1.074975272,1.068743924,1.062809116,1.056695021,1.051055022,1.045442845,1.039268683,1.033804391,1.028889691,1.023122893,1.018617857,1.016611614,1.017397976,1.017433535,1.018090627,1.0188966,1.019897946,1.020878209,1.021870883,1.024400049,1.02292702,1.02611309,1.029218153,1.032301584,1.035363379,1.038328526,1.041272588,1.044117079,1.046958695,1.049733684,1.052435618,1.055076803,1.057711459,1.060291204,1.063225477,1.066214196,1.069197265,1.072204726,1.075227231,1.078279787,1.081368023,1.08453544,1.08779301,1.091127322,1.09456056,1.098066227,1.101650401,1.105263726,1.108923848,1.112626266,1.116367462,1.120086707,1.123790738,1.127491564,1.131194567
66,0.747347366,0.736898728,0.726942217,0.717005493,0.707145627,0.699406526,0.691984081,0.684473249,0.676959506,0.669379086,0.662833377,0.656422073,0.65018053,0.644492457,0.638950339,0.633722474,0.628516178,0.624707214,0.622391869,0.620042706,0.617640302,0.615308366,0.613146866,0.611039723,0.608898997,0.608710867,0.606432126,0.606420225,0.606397113,0.606266781,0.606138807,0.60594923,0.605720185,0.605428639,0.6052161,0.604949099,0.604610479,0.60420557,0.603850935,0.603430085,0.603311735,0.603136846,0.602962247,0.602796128,0.602640517,0.602500115,0.602376881,0.602276867,0.602201571,0.602148718,0.602117973,0.602105492,0.60210931,0.602121545,0.602139773,0.602162761,0.602184887,0.602200283,0.602208123,0.602208216,0.602199688
67,0.792280364,0.780031021,0.768295739,0.756560917,0.747920847,0.73938297,0.731046618,0.722605028,0.714168364,0.706067646,0.698574971,0.691119521,0.68381003,0.677068834,0.67077983,0.664571534,0.658412041,0.653577444,0.650169562,0.647080641,0.64383693,0.640609888,0.637612051,0.634738892,0.631775477,0.631762096,0.629584898,0.629752457,0.629845837,0.62982076,0.629807549,0.629707366,0.629580422,0.629376837,0.629249805,0.629069783,0.628825759,0.628520861,0.628246317,0.627888638,0.62783685,0.627698288,0.627559822,0.627429545,0.627309403,0.62720404,0.627115376,0.627049391,0.627007532,0.626987569,0.626989224,0.627008724,0.627044183,0.627087841,0.627137375,0.627191573,0.627244873,0.627291513,0.627330705,0.627362238,0.627385226
68,0.927891725,0.92198097,0.914637625,0.907374457,0.896177053,0.8939666,0.891913117,0.889234328,0.88653806,0.884295225,0.882025259,0.880257984,0.879192691,0.877916756,0.877031283,0.876201666,0.875239286,0.874945981,0.874308375,0.873807959,0.87381958,0.874254358,0.874431443,0.87467878,0.875250903,0.87713204,0.879575024,0.882092948,0.884707145,0.88740715,0.890230857,0.893201584,0.896268049,0.899313227,0.902325607,0.905310789,0.908309133,0.911330978,0.914369198,0.917430967,0.92049415,0.923570291,0.926682758,0.929827401,0.933018831,0.936257449,0.939545439,0.942863971,0.946209509,0.949588245,0.95298654,0.956412931,0.959857948,0.963334796,0.966828672,0.970334033,0.97384574,0.977380024,0.980928806,0.984484517,0.988043546
69,0.856518509,0.84675742,0.837284973,0.828278372,0.819513287,0.816053241,0.812882727,0.810329119,0.807924833,0.805813907,0.802416048,0.799230636,0.796210548,0.793302518,0.790412288,0.787723418,0.785376863,0.783112893,0.780886787,0.778696578,0.776776288,0.775074308,0.773238897,0.771271381,0.769131249,0.767439925,0.76684259,0.766172974,0.765433214,0.764596115,0.767830668,0.770984424,0.774033399,0.777008508,0.779897815,0.782704485,0.785464741,0.788187408,0.790864246,0.79352061,0.796144267,0.798745799,0.801347465,0.803945959,0.806554855,0.809174831,0.811807818,0.814436093,0.817055686,0.819672121,0.822434438,0.825188175,0.827924619,0.830655808,0.833368299,0.836056511,0.838715537,0.841360374,0.843984029,0.846579279,0.849571138
70,7.90903686,7.928608458,7.948665328,7.971424718,7.64877538,7.661495568,7.659019104,7.666336388,7.654995915,7.654577097,7.634989689,7.625043367,7.614214152,7.604075012,7.582454578,7.586621693,7.590727335,7.585016332,7.580334241,7.594520987,7.59044593,7.58518109,7.590547128,7.584869716,7.590016513,7.630387643,7.650446819,7.66999085,7.688974155,7.707302188,7.724984282,7.742025298,7.758352329,7.77408015,7.789184354,7.803703562,7.817821296,7.83165016,7.845211472,7.858676143,7.87205092,7.885439268,7.899007132,7.912781943,7.926892045,7.941378789,7.95628028,7.971467467,7.986894077,8.002598222,8.018432415,8.034445073,8.050526345,8.066801396,8.083114646,8.099388833,8.1155363,8.131803606,8.148117296,8.164373515,8.180505938
71,1.010975782,1.012399048,1.014242885,1.016103314,1.018140253,0.987548965,0.983350789,0.979859132,0.976156838,0.971936798,0.966335408,0.962246007,0.958218636,0.953431668,0.945747552,0.941027996,0.936524005,0.932855496,0.928052931,0.925272936,0.925301635,0.924545083,0.92504384,0.924779923,0.938774543,0.926977246,0.928651181,0.930262929,0.931807454,0.933274183,0.934664353,0.935978691,0.93720912,0.938368815,0.939455181,0.940472749,0.941442383,0.942376886,0.943278737,0.944167245,0.945043194,0.945918234,0.946810992,0.947724496,0.948673075,0.94966127,0.95069324,0.951754444,0.952839634,0.953952999,0.955078011,0.956220033,0.957366781,0.958532165,0.959698835,0.960858196,0.962000531,0.963153219,0.964308086,0.965453622,0.966582504
72,0.03628591,0.03633653,0.03640047,0.036453553,0.036490544,0.035171978,0.035073867,0.035005955,0.034849848,0.034715667,0.034625917,0.034440852,0.034344525,0.034154907,0.03405541,0.033991226,0.034013042,0.033950371,0.033894647,0.033838794,0.033933452,0.033883282,0.033833733,0.03378314,0.033733657,0.033876533,0.03395968,0.034040691,0.034119378,0.034195349,0.034268642,0.034339279,0.034406955,0.034472148,0.034534756,0.034594939,0.034653458,0.03471078,0.034766992,0.034822804,0.034878244,0.034933739,0.034989979,0.035047077,0.035105564,0.035165613,0.03522738,0.035290332,0.035354277,0.035419371,0.035485005,0.035551379,0.035618037,0.035685498,0.035753117,0.035820575,0.035887507,0.035954937,0.036022558,0.036089941,0.036156811
73,2.120114091,2.124229955,2.128918478,2.133925303,2.13948713,2.126304371,2.113138595,2.100228373,2.087789283,2.056137029,2.042970901,2.013680041,2.000080503,2.003972747,1.983525287,1.955547509,1.952830691,1.948209739,1.943484979,1.940333564,1.936227582,1.931767069,1.929086015,1.947581083,1.976428676,1.946778475,1.953746355,1.960612366,1.967365616,1.973984036,1.98046903,1.986820996,1.993022607,1.999099294,2.005044818,2.010867343,2.016608344,2.022293262,2.027926689,2.033547738,2.039157863,2.044780897,2.050455299,2.056187632,2.06200795,2.067926244,2.073951812,2.080054975,2.086225223,2.092471747,2.098760251,2.105102254,2.1114721,2.117899364,2.124347534,2.130798386,2.137231119,2.143704068,2.150199917,2.156694011,2.163170486
74,1.432151094,1.432491253,1.433213071,1.434012004,1.435227383,1.425791746,1.391906247,1.358502854,1.338889456,1.332507537,1.325588485,1.317779888,1.310203256,1.302618332,1.294502059,1.291943548,1.289196283,1.286489745,1.28379881,1.281113468,1.278635043,1.276337118,1.274136163,1.271608204,1.268940503,1.270988087,1.272959488,1.274846344,1.276642002,1.27833243,1.279919353,1.281403816,1.282775136,1.284050944,1.285227858,1.286311984,1.28733116,1.288302469,1.289229245,1.290137198,1.291027382,1.291915294,1.292825684,1.293762555,1.294744911,1.295778742,1.296869525,1.297997911,1.299156904,1.300352032,1.301561346,1.302791938,1.304027508,1.305286477,1.306545839,1.307794212,1.309018733,1.310255654,1.311494146,1.312718977,1.313920473
75,1.938236609,1.943332128,1.948909253,1.954781726,1.961170313,1.95330761,1.945151817,1.937171976,1.929657093,1.882082011,1.873869993,1.864596429,1.856017925,1.854978637,1.831578605,1.808704059,1.815257845,1.814000524,1.812724285,1.811250779,1.810434531,1.809640735,1.816611327,1.837007192,1.843722968,1.824046556,1.831538809,1.838934318,1.846222191,1.853380488,1.86041041,1.867312175,1.874068477,1.880704266,1.887213204,1.893603199,1.899915149,1.906174141,1.912384645,1.918585358,1.924777694,1.930985269,1.937246256,1.943567216,1.949978055,1.956488792,1.963108768,1.969808586,1.97657787,1.983425828,1.990318396,1.997267078,2.004246364,2.011285748,2.018348878,2.025417588,2.032471116,2.039567651,2.046689935,2.053813355,2.060922043
77,1.015435278,1.017143165,1.019061219,1.021109397,1.023388614,1.015168415,1.006954159,0.998827627,0.990904312,0.95773588,0.956096723,0.9481269,0.940102639,0.932015352,0.927490353,0.924021342,0.91498239,0.911568211,0.914460857,0.9109658,0.908604183,0.905477733,0.902364831,0.905539664,0.898988923,0.900144939,0.902160841,0.904126485,0.906037386,0.907884256,0.909667995,0.911389067,0.913040302,0.914632951,0.916164605,0.917639042,0.919074269,0.920481335,0.921862325,0.923234019,0.924597077,0.92596166,0.927344068,0.928747,0.930183069,0.931656345,0.93317058,0.934713102,0.936279369,0.937873133,0.939479904,0.941104444,0.942735958,0.944386752,0.946041535,0.947692711,0.94933166,0.950982625,0.952638385,0.954288726,0.955927125
78,0.939402627,0.939732295,0.940197857,0.940917044,0.941074316,0.91866739,0.896664703,0.881105558,0.873720832,0.866229647,0.858851087,0.851804731,0.844385903,0.837268438,0.830231219,0.827341812,0.824229013,0.821571094,0.818455765,0.81535664,0.813055211,0.810038009,0.807385647,0.805015903,0.802382557,0.804342207,0.806107779,0.807828008,0.809498884,0.811112083,0.812668429,0.814168348,0.815605423,0.816989757,0.818319201,0.819597155,0.820839772,0.822056963,0.823250605,0.82443574,0.825612963,0.826791381,0.8279856,0.829198033,0.830439978,0.831715075,0.833026676,0.834363425,0.835721247,0.837103496,0.838497193,0.839906598,0.841322042,0.842754542,0.844190404,0.845622828,0.847044098,0.848475916,0.849911817,0.85134266,0.852762606
79,1.007347175,1.005767085,0.999538626,0.981727218,0.963986838,0.963881704,0.960113049,0.956551868,0.952893447,0.949240333,0.944437381,0.939557077,0.934991553,0.930136376,0.925310783,0.923778354,0.922483335,0.920959971,0.919542716,0.918013194,0.916938552,0.916788373,0.916777363,0.915486373,0.91130695,0.916215176,0.91845326,0.920633867,0.922751912,0.924796845,0.926769709,0.928671044,0.930492718,0.932247535,0.933932772,0.935552739,0.937127913,0.938670855,0.940183946,0.941686254,0.943178533,0.944672325,0.946186147,0.947723059,0.94929738,0.950913725,0.952576345,0.954270842,0.955992051,0.957744227,0.959510912,0.96129751,0.963091763,0.964907636,0.966727772,0.968543549,0.970345188,0.972160198,0.973980383,0.975794155,0.977594115
80,1.835802611,1.815552166,1.796990439,1.767277332,1.737607536,1.727505142,1.724862587,1.72210519,1.720129416,1.718208373,1.713116994,1.708240365,1.703185425,1.699015848,1.694758777,1.695273856,1.69583705,1.695711749,1.69552929,1.695073693,1.695270022,1.698013815,1.696568451,1.696451733,1.693711763,1.695713413,1.698656581,1.701478699,1.704170163,1.706710747,1.709102904,1.711348109,1.713430946,1.715376772,1.717180686,1.718851451,1.720429135,1.721938325,1.72338381,1.724802614,1.726196252,1.727587047,1.729010664,1.730472878,1.73200109,1.733603945,1.73528936,1.737029463,1.738814181,1.740651496,1.742509776,1.744399252,1.74629643,1.748227876,1.750160423,1.752077652,1.753961009,1.755862783,1.757767359,1.759652761,1.761505025
81,0.364392261,0.365750859,0.367182319,0.368661878,0.370226838,0.367623737,0.364986518,0.362380629,0.359851192,0.357153908,0.353328487,0.350772042,0.349368087,0.345440453,0.342833394,0.341977304,0.341156631,0.340319185,0.339483221,0.33860721,0.337925497,0.33719299,0.336456758,0.335695859,0.334921932,0.336338301,0.337449172,0.338543384,0.339619175,0.340672967,0.341704994,0.342715327,0.343701159,0.344666625,0.345610715,0.346534762,0.347445498,0.348347052,0.349240172,0.350131205,0.351020385,0.35191158,0.352811023,0.353719778,0.354642714,0.355581449,0.356537485,0.35750601,0.358485317,0.359476893,0.36047518,0.361482042,0.362493321,0.363513808,0.364537586,0.365561704,0.366582793,0.3676103,0.368641422,0.369672166,0.370699963
82,1.286338825,1.287444449,1.288825966,1.290325351,1.292133198,1.285658476,1.279435321,1.265445915,1.243273487,1.22215454,1.216768925,1.211829061,1.206727782,1.201692629,1.19658473,1.195477867,1.194405524,1.193288429,1.192368633,1.191227089,1.190505754,1.189465988,1.188643531,1.187631565,1.186635208,1.186808065,1.189086388,1.191284742,1.193396572,1.195408142,1.197321023,1.199136126,1.200842943,1.202458531,1.203979494,1.205411681,1.206782138,1.208107461,1.209390856,1.210657374,1.211908029,1.213157944,1.214431308,1.215732063,1.217078831,1.218477526,1.219933572,1.221428096,1.22295429,1.224517612,1.226096594,1.227698211,1.229306505,1.230939563,1.232574834,1.234201143,1.235805848,1.237424558,1.239046646,1.240657136,1.242246499
83,0.867598885,0.85782923,0.843643811,0.827877171,0.827779564,0.820338619,0.813038671,0.805919256,0.799070158,0.792307578,0.78316534,0.775807316,0.769809969,0.765624383,0.763551889,0.763908604,0.764303123,0.764710195,0.765087816,0.765401695,0.765861152,0.766220253,0.766548385,0.76696092,0.770134801,0.769321771,0.771539679,0.773708454,0.775823557,0.777875628,0.779865513,0.781793619,0.783652695,0.785453966,0.787194963,0.78887942,0.790525369,0.792143872,0.793737,0.795321594,0.79689831,0.798477359,0.800075141,0.801694387,0.803347814,0.80503955,0.806773408,0.808536658,0.810324747,0.812141479,0.813972266,0.815821923,0.817679573,0.819557645,0.821440716,0.823321118,0.825190138,0.827072265,0.828960209,0.830843648,0.832715976
84,0.941034884,0.942862698,0.944881763,0.947010845,0.9493441,0.942635577,0.935957238,0.929333666,0.922864059,0.899463226,0.892849365,0.88628332,0.879659218,0.874627531,0.86795416,0.866940144,0.864526804,0.861896801,0.859422761,0.858378497,0.856248243,0.855492769,0.85324394,0.850933099,0.850146741,0.854180956,0.856800705,0.85937423,0.861896926,0.86435939,0.866762337,0.86910605,0.871383193,0.873604811,0.875768328,0.877877354,0.879949772,0.881996553,0.884019714,0.886036042,0.888046176,0.89006032,0.892094907,0.89415271,0.896246522,0.898380548,0.90055869,0.902768231,0.905004649,0.907271813,0.90955509,0.911859354,0.914173674,0.916510599,0.9188546,0.921197937,0.9235318,0.925880928,0.928237967,0.930592475,0.932937749
85,0.030571624,0.030454434,0.030209965,0.029974217,0.02975221,0.029481474,0.029271469,0.02907045,0.028875844,0.028690692,0.027206555,0.027039634,0.026876175,0.026713275,0.02655769,0.026474263,0.026396172,0.026323477,0.026251298,0.026185572,0.0261287,0.026078293,0.026036339,0.025986825,0.025939108,0.025905325,0.025903619,0.025899754,0.025893593,0.025884837,0.025873538,0.025859731,0.025843194,0.025824331,0.025803079,0.025779584,0.025754469,0.025728114,0.025700597,0.025672483,0.025643797,0.025614875,0.025586252,0.02555801,0.025530553,0.025504003,0.025478469,0.02545353,0.025429029,0.02540508,0.025381211,0.02535757,0.025333808,0.025310313,0.025286596,0.025262418,0.025237511,0.025212634,0.025187559,0.025161969,0.025135664
89,0.862506821,0.857545548,0.846497284,0.834706199,0.823099357,0.820599181,0.817557974,0.813755738,0.809881881,0.806027999,0.803476912,0.796968306,0.790303993,0.783463915,0.776375115,0.774595302,0.772880689,0.771127874,0.769313599,0.767466162,0.766002987,0.765410081,0.764770618,0.764041944,0.763267004,0.760819215,0.759359512,0.757844023,0.756303261,0.754708403,0.753121671,0.751456046,0.749736671,0.747956243,0.746078223,0.744153244,0.742162924,0.740160705,0.738097569,0.736044432,0.73394342,0.731830989,0.729746696,0.727640433,0.725544679,0.723484771,0.721420043,0.71935524,0.717290919,0.715248643,0.713182231,0.711118104,0.709052805,0.707015553,0.704958765,0.702902432,0.70084546,0.698800811,0.69678659,0.694764237,0.697197868
90,1.104603761,1.096919005,1.082661817,1.067194971,1.051921416,1.047267566,1.042137028,1.036391978,1.030680962,1.02472343,1.020041487,1.01424548,1.008297311,1.002371482,0.996353449,0.992924361,0.985645391,0.978397272,0.971073708,0.963707612,0.961230246,0.959997725,0.958769098,0.957397459,0.955906082,0.952663038,0.947390232,0.941962304,0.936552599,0.931063249,0.928095459,0.925037187,0.921936115,0.918681205,0.915394464,0.911939326,0.908424266,0.904924597,0.901299139,0.897646319,0.893953695,0.890231219,0.886571454,0.882846589,0.879130176,0.875425985,0.871736934,0.868042459,0.864337793,0.860628124,0.856899773,0.853162358,0.849406772,0.845645727,0.841865417,0.838063959,0.834238188,0.830405046,0.826560145,0.822699095,0.827674615
91,0.69557565,0.692968044,0.689582675,0.68596565,0.682329951,0.681069169,0.679334585,0.676637657,0.673815658,0.6709595,0.669277423,0.666162195,0.663074986,0.659926542,0.656708752,0.655902064,0.652596353,0.649204943,0.645732638,0.642207878,0.641352699,0.638917622,0.636444399,0.633889447,0.631274783,0.629602417,0.625986768,0.622330885,0.618641315,0.61487132,0.613482137,0.61203218,0.610500134,0.608920064,0.607275896,0.605567824,0.60381889,0.602046352,0.600237904,0.598410414,0.596567774,0.594707882,0.59285939,0.591007769,0.589175147,0.587349123,0.585542598,0.583732747,0.581927071,0.580119247,0.578304835,0.576495685,0.574676632,0.572865362,0.571043673,0.569214674,0.567379377,0.565539847,0.563697036,0.561851876,0.560865649
92,0.456006338,0.453277076,0.449459926,0.445444549,0.441426949,0.439537249,0.437329719,0.434559126,0.43179195,0.429042623,0.427106675,0.424177211,0.421242743,0.418266108,0.415168598,0.413795971,0.412430806,0.409398899,0.406326699,0.403236013,0.400483314,0.398278022,0.396037455,0.393757767,0.391424253,0.390051368,0.387482474,0.384879785,0.382242808,0.379562566,0.37849032,0.377375815,0.376208493,0.374999205,0.373719572,0.372411811,0.371074817,0.369713281,0.368302987,0.366895232,0.365464867,0.364001671,0.3625562,0.361107498,0.359643101,0.35819681,0.356734986,0.355284788,0.35380922,0.352345503,0.350854307,0.349374234,0.347868418,0.346376158,0.344859396,0.343333538,0.341813281,0.340273988,0.338745881,0.337195777,0.338481053
93,1.137642091,1.132245423,1.1257218,1.119040548,1.112026317,1.108636718,1.103687315,1.096067679,1.087951054,1.079782292,1.075796594,1.067082991,1.057920803,1.04864695,1.039268396,1.036856994,1.034325975,1.025335914,1.016148475,1.006848478,0.998006818,0.996921222,0.995764471,0.994474738,0.993069119,0.991355503,0.988643993,0.98578279,0.98282294,0.979704474,0.97646736,0.973068972,0.969517969,0.965878831,0.962150405,0.958280117,0.954316994,0.950270752,0.946141322,0.941950645,0.937692715,0.933381124,0.929041932,0.924669922,0.920280519,0.915871591,0.911446964,0.906975474,0.902450327,0.897879557,0.893245032,0.888552439,0.883803407,0.879004303,0.874138896,0.869200595,0.864182571,0.859099437,0.853942056,0.848701682,0.856112887
94,0.911918343,0.906591363,0.889387852,0.87203304,0.854517401,0.852436892,0.846577091,0.838326804,0.828415355,0.81914528,0.816711041,0.815425104,0.814092891,0.812677782,0.811235052,0.80974555,0.808225285,0.805487188,0.802103673,0.798738415,0.797181498,0.794767265,0.789959944,0.784652708,0.780385116,0.778784838,0.7772472,0.775598723,0.773893563,0.772120152,0.770284896,0.768365408,0.766348744,0.764262562,0.762103527,0.759862914,0.757570351,0.755236885,0.752856148,0.750443497,0.747942532,0.745445716,0.742931881,0.740393262,0.737798777,0.735228305,0.732653058,0.730022121,0.727406955,0.724763265,0.722048795,0.719348068,0.716581413,0.713830507,0.711049672,0.708201881,0.705353964,0.702449461,0.699552765,0.696626542,0.699257322
95,0.722030741,0.718381655,0.706950177,0.694850568,0.682961266,0.681175319,0.67790038,0.673829738,0.669194938,0.664558993,0.662765399,0.658991392,0.655181824,0.651313192,0.647387136,0.646306975,0.642348359,0.638312436,0.634266889,0.630193047,0.62946839,0.626286054,0.623096526,0.618167796,0.613173463,0.609736425,0.601661261,0.59518713,0.588665624,0.582046392,0.580688803,0.579243213,0.577748689,0.576142247,0.574480452,0.572728876,0.570972693,0.569157029,0.567331648,0.565452981,0.563540185,0.561626218,0.559667687,0.557689217,0.555696936,0.553694924,0.551722734,0.549709768,0.547680939,0.545641684,0.543584686,0.54151308,0.539447451,0.537346202,0.535227749,0.533090897,0.530934049,0.528767247,0.52658819,0.524395065,0.524081586
96,0.713743726,0.70957883,0.699464164,0.688195022,0.677151731,0.675133057,0.671384235,0.664910765,0.658359054,0.651856426,0.649815075,0.646925914,0.643896968,0.640612467,0.637046761,0.635724803,0.632630118,0.629515121,0.62633963,0.623128374,0.622047142,0.619907265,0.617720836,0.615450666,0.61312988,0.611432457,0.610250576,0.608995284,0.607684468,0.60628173,0.604826102,0.603286622,0.601634242,0.599922217,0.598128093,0.596240244,0.594318542,0.59233337,0.590313315,0.58823924,0.586136078,0.583975882,0.581806395,0.579590783,0.577353413,0.575113014,0.572853706,0.570586171,0.568306561,0.565987377,0.563638044,0.561263534,0.558874866,0.556450164,0.553997004,0.551513644,0.549012019,0.546472964,0.543908094,0.541314604,0.543028331
97,0.903263342,0.893207121,0.883172622,0.873587588,0.864357959,0.865099925,0.865932505,0.866855911,0.867806381,0.868800797,0.868300501,0.867710046,0.867045104,0.866319575,0.865578158,0.864820194,0.86405928,0.863308095,0.862576455,0.861867781,0.861170925,0.860340603,0.859491244,0.858600835,0.857658121,0.859701489,0.860758728,0.861770248,0.862730972,0.863630479,0.864469758,0.865249215,0.865960818,0.866617003,0.867214926,0.867758676,0.86826794,0.868749037,0.869200906,0.869642031,0.870073077,0.870505193,0.870956108,0.871428617,0.871936357,0.872483563,0.873074147,0.873694209,0.874338783,0.875011841,0.875697621,0.876401239,0.87711098,0.877840047,0.878571895,0.8792984,0.880010353,0.8807337,0.881460608,0.882180183,0.882885521
98,0.955615912,0.948573251,0.941343921,0.934312531,0.928058306,0.927174558,0.928386083,0.929911532,0.931530185,0.932917973,0.933675321,0.934827192,0.936120825,0.937091716,0.938108838,0.939691818,0.940582984,0.940695172,0.941779709,0.942632553,0.943627499,0.943265285,0.94291993,0.942663986,0.942521327,0.944302169,0.944868221,0.945386526,0.94583312,0.946269436,0.946642271,0.946937499,0.947226692,0.947441295,0.947633143,0.947820911,0.947934024,0.947952421,0.947925553,0.947812566,0.947687637,0.947553173,0.947373923,0.947190218,0.946981659,0.946766902,0.946551645,0.946400862,0.946329684,0.946317145,0.946397706,0.946532989,0.94673514,0.94693553,0.947163878,0.94741757,0.94769497,0.947913246,0.94808553,0.948231013,0.948358529
99,0.873388951,0.862468195,0.847769609,0.838318674,0.82723255,0.826069443,0.829183985,0.829138722,0.829062817,0.83105065,0.83152129,0.83182134,0.831312343,0.830350176,0.830790422,0.832135091,0.832564614,0.833132862,0.833324814,0.832909014,0.831989775,0.831723001,0.829884682,0.828199111,0.826912312,0.827580136,0.827980471,0.828340248,0.828626975,0.828882046,0.829061065,0.829155092,0.829219923,0.829198753,0.829134531,0.829038935,0.828856106,0.828595085,0.828299804,0.827936065,0.827563246,0.827179916,0.826758947,0.826333501,0.825886262,0.8254329,0.824977244,0.824569295,0.824217654,0.823905487,0.823660367,0.823451045,0.823288673,0.823119773,0.822970366,0.822836754,0.822717432,0.822548695,0.822344554,0.822118869,0.821877208
100,0.980129147,0.965673493,0.956587786,0.942519063,0.932276022,0.928562646,0.927838142,0.9282315,0.92943378,0.927699857,0.926522594,0.928312553,0.928615729,0.929535915,0.928238458,0.925202203,0.925596715,0.924030938,0.924212255,0.923309972,0.923444456,0.921476528,0.92185183,0.922130558,0.920471491,0.920755669,0.921148667,0.921497639,0.921763704,0.921992781,0.922134041,0.92217797,0.922187854,0.922098659,0.921959749,0.921783701,0.921507143,0.921141226,0.920735564,0.920250816,0.91975466,0.919244536,0.918689819,0.918128565,0.91754075,0.916944462,0.916343856,0.915795356,0.915307678,0.914861557,0.914488424,0.914152406,0.913866666,0.913570597,0.913294647,0.913034048,0.912787002,0.912481606,0.912135096,0.911762803,0.911370566
101,0.928551261,0.917853291,0.907796731,0.896948237,0.89137555,0.889161117,0.882726358,0.885566864,0.887721421,0.890701658,0.891987349,0.889795654,0.89050074,0.89169249,0.892354999,0.893751687,0.890697644,0.887804115,0.885850844,0.886625567,0.886832399,0.887046849,0.887432403,0.887708058,0.890398988,0.891795563,0.892257261,0.892670535,0.893002101,0.89329758,0.893509358,0.893627444,0.893712275,0.893702803,0.893645197,0.89355247,0.893364219,0.893089865,0.892777093,0.892389161,0.891990219,0.891579066,0.891126279,0.890667611,0.890184442,0.889693648,0.889199431,0.888755987,0.888372846,0.888031771,0.887762536,0.887531343,0.887350133,0.887160958,0.886991843,0.886838853,0.886700356,0.886507303,0.886274737,0.88601773,0.885742365
102,1.376751017,1.353512864,1.339515411,1.329408553,1.296830713,1.285678777,1.272305374,1.26291663,1.250024994,1.229729671,1.184502802,1.18614186,1.188025196,1.189947716,1.191909697,1.16098728,1.163319606,1.165791307,1.168182837,1.170860609,1.141178001,1.144508641,1.147871883,1.151257172,1.154561903,1.132729735,1.135630252,1.138489337,1.141304548,1.144026924,1.138719869,1.141311488,1.143797255,1.146223288,1.14856804,1.141678659,1.143928324,1.14616564,1.148375637,1.150554907,1.145748602,1.147635716,1.149557459,1.151507093,1.153503788,1.148282056,1.150377955,1.152493474,1.154621519,1.156769385,1.157363231,1.161583019,1.165830749,1.170124775,1.174444888,1.178782771,1.183131165,1.187512665,1.191916922,1.196333256,1.200756499
